Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
558         1517714.513    1892117.677    19.8     821.0         1
559         1517714.513    1892117.677    19.8     822.6         1
560         1517714.513    1892117.677    19.8     824.2         1
561         1517714.513    1892117.677    19.8     825.9         1
562         1517714.513    1892117.677    19.8     827.7         1
563         1517714.513    1892117.677    19.8     829.3         1
564         1517714.513    1892117.677    19.8     830.9         1
565         1517714.513    1892117.677    19.8     832.5         1
566         1517714.513    1892117.677    19.8     834.1         1
567         1517714.513    1892117.677    19.8     835.7         1
568         1517714.513    1892117.677    19.8     837.2         1
569         1517714.513    1892117.677    19.8     838.8         1
570         1517714.513    1892117.677    19.8     840.4         1
571         1517714.513    1892117.677    19.8     841.9         1
572         1517714.513    1892117.677    19.8     843.9         1
573         1517714.513    1892117.677    19.8     845.5         1
574         1517714.513    1892117.677    19.8     847.1         1
575         1517714.513    1892117.677    19.8     848.7         1
576         1517714.513    1892117.677    19.8     850.4         1
577         1517714.513    1892117.677    19.8     851.9         1
578         1517714.513    1892117.677    19.8     853.5         1
579         1517714.513    1892117.677    19.8     855.2         1
580         1517714.513    1892117.677    19.8     856.8         1
581         1517714.513    1892117.677    19.8     858.7         1
582         1517714.513    1892117.677    19.8     860.3         1
583         1517714.513    1892117.677    19.8     862.1         1
584         1517714.513    1892117.677    19.8     863.6         1
585         1517714.513    1892117.677    19.8     865.3         1
586         1517714.513    1892117.677    19.8     867.0         1
587         1517714.513    1892117.677    19.8     868.7         1
588         1517714.513    1892117.677    19.8     870.3         1
589         1517714.513    1892117.677    19.8     872.0         1
590         1517714.513    1892117.677    19.8     873.8         1
591         1517714.513    1892117.677    19.8     875.4         1
592         1517714.513    1892117.677    19.8     877.1         1
593         1517714.513    1892117.677    19.8     878.7         1
594         1517714.513    1892117.677    19.8     880.4         1
595         1517714.513    1892117.677    19.8     882.1         1
596         1517714.513    1892117.677    19.8     883.7         1
597         1517714.513    1892117.677    19.8     885.5         1
598         1517714.513    1892117.677    19.8     887.1         1
599         1517714.513    1892117.677    19.8     888.9         1
600         1517714.513    1892117.677    19.8     890.6         1
601         1517714.513    1892117.677    19.8     892.2         1
602         1517714.513    1892117.677    19.8     893.8         1
603         1517714.513    1892117.677    19.8     895.4         1
604         1517714.513    1892117.677    19.8     897.0         1
605         1517714.513    1892117.677    19.8     898.7         1
606         1517714.513    1892117.677    19.8     900.3         1
607         1517714.513    1892117.677    19.8     902.0         1
608         1517714.513    1892117.677    19.8     903.9         1
609         1517714.513    1892117.677    19.8     905.6         1
610         1517714.513    1892117.677    19.8     907.3         1
611         1517714.513    1892117.677    19.8     909.3         1
612         1517714.513    1892117.677    19.8     911.0         1
613         1517714.513    1892117.677    19.8     912.7         1
614         1517714.513    1892117.677    19.8     914.3         1
615         1517714.513    1892117.677    19.8     916.0         1
616         1517714.513    1892117.677    19.8     917.6         1
617         1517714.513    1892117.677    19.8     919.5         1
618         1517714.513    1892117.677    19.8     921.2         1
619         1517714.513    1892117.677    19.8     922.8         1
620         1517714.513    1892117.677    19.8     924.4         1
621         1517714.513    1892117.677    19.8     926.0         1
622         1517714.513    1892117.677    19.8     927.7         1
623         1517714.513    1892117.677    19.8     929.2         1
624         1517714.513    1892117.677    19.8     930.8         1
625         1517714.513    1892117.677    19.8     932.3         1
626         1517714.513    1892117.677    19.8     934.3         1
627         1517714.513    1892117.677    19.8     935.8         1
628         1517714.513    1892117.677    19.8     937.4         1
629         1517714.513    1892117.677    19.8     939.0         1
630         1517714.513    1892117.677    19.8     940.6         1
631         1517714.513    1892117.677    19.8     942.2         1
632         1517714.513    1892117.677    19.8     943.8         1
633         1517714.513    1892117.677    19.8     945.4         1
634         1517714.513    1892117.677    19.8     947.2         1
635         1517714.513    1892117.677    19.8     949.1         1
636         1517714.513    1892117.677    19.8     950.7         1
637         1517714.513    1892117.677    19.8     952.4         1
638         1517714.513    1892117.677    19.8     954.1         1
639         1517714.513    1892117.677    19.8     955.8         1
640         1517714.513    1892117.677    19.8     957.5         1
641         1517714.513    1892117.677    19.8     959.2         1
642         1517714.513    1892117.677    19.8     960.8         1
643         1517714.513    1892117.677    19.8     962.5         1
644         1517714.513    1892117.677    19.8     964.4         1
645         1517714.513    1892117.677    19.8     966.0         1
646         1517714.513    1892117.677    19.8     967.6         1
647         1517714.513    1892117.677    19.8     969.2         1
648         1517714.513    1892117.677    19.8     970.9         1
649         1517714.513    1892117.677    19.8     972.6         1
650         1517714.513    1892117.677    19.8     974.2         1
651         1517714.513    1892117.677    19.8     975.8         1
652         1517714.513    1892117.677    19.8     977.4         1
653         1517714.513    1892117.677    19.8     979.2         1
654         1517714.513    1892117.677    19.8     980.9         1
655         1517714.513    1892117.677    19.8     982.5         1
656         1517714.513    1892117.677    19.8     984.2         1
657         1517714.513    1892117.677    19.8     985.9         1
658         1517714.513    1892117.677    19.8     987.6         1
659         1517714.513    1892117.677    19.8     989.3         1
660         1517714.513    1892117.677    19.8     991.1         1
661         1517714.513    1892117.677    19.8     993.3         1
662         1517714.513    1892117.677    19.8     995.1         1
663         1517714.513    1892117.677    19.8     996.7         1
664         1517714.513    1892117.677    19.8     998.4         1
665         1517714.513    1892117.677    19.8    1000.0         1
666         1517714.513    1892117.677    19.8    1001.6         1
667         1517714.513    1892117.677    19.8    1003.2         1
668         1517714.513    1892117.677    19.8    1004.7         1
669         1517714.513    1892117.677    19.8    1006.3         1
670         1517714.513    1892117.677    19.8    1008.1         1
671         1517714.513    1892117.677    19.8    1010.0         1
